# IOReport telemetry  interval=250ms  csv=/Users/vanreece/dev/metal_ml_lab/experiments/016-matmul-discrimination/raw/20260429T213959.csv  states_csv=/Users/vanreece/dev/metal_ml_lab/experiments/016-matmul-discrimination/raw/20260429T213959-states.csv
# Ctrl-C to stop
# time        gpu mW    cpu mW    ane mW   dram mW   amcc mW    dcs mW    afr mW   disp mW    isp mW    ave mW  gpu_sram mW
  21:52:56   2156 mW   1288 mW      0 mW   1700 mW   1231 mW   1494 mW    294 mW    395 mW      7 mW      9 mW      0 mW
  21:52:56  21461 mW   1722 mW      0 mW  13593 mW   5152 mW   8116 mW   3851 mW    242 mW      7 mW      7 mW      0 mW
  21:52:57  19460 mW   1623 mW      0 mW  13541 mW   5241 mW   8143 mW   3841 mW    378 mW      9 mW      7 mW      0 mW
  21:52:57  15378 mW   1543 mW      0 mW  13499 mW   5213 mW   8144 mW   3844 mW    283 mW      7 mW      7 mW      0 mW
  21:52:57  12148 mW   1614 mW      0 mW  13330 mW   5163 mW   8014 mW   3757 mW    340 mW      9 mW      7 mW      0 mW
  21:52:58   9512 mW   1569 mW      0 mW  12776 mW   4917 mW   7679 mW   3131 mW    340 mW     11 mW      7 mW      0 mW
  21:52:58   7592 mW   1452 mW      0 mW  11505 mW   4539 mW   6707 mW   1872 mW    262 mW      7 mW      7 mW      0 mW
  21:52:59   5645 mW   1616 mW      0 mW  10109 mW   4219 mW   5716 mW   1467 mW    388 mW      7 mW      7 mW      0 mW
  21:52:59   4043 mW   1351 mW      0 mW   7558 mW   3535 mW   3884 mW   1018 mW    222 mW      7 mW      7 mW      0 mW
  21:53:00   3541 mW   1472 mW      0 mW   6569 mW   3220 mW   3368 mW    844 mW    373 mW      7 mW      7 mW      0 mW
  21:53:00   3975 mW   1580 mW      0 mW   7549 mW   3471 mW   4030 mW    985 mW    244 mW      7 mW      7 mW      0 mW
  21:53:00   4782 mW   1949 mW      0 mW   8839 mW   3835 mW   4977 mW   1214 mW    374 mW      7 mW      7 mW      0 mW
  21:53:01   1259 mW   1360 mW      0 mW   2761 mW   1604 mW   1771 mW    381 mW    296 mW      7 mW      9 mW      0 mW
  21:53:01    385 mW   1774 mW      0 mW    619 mW   1031 mW   1099 mW     32 mW    315 mW      7 mW      7 mW      0 mW
  21:53:02   8644 mW   1392 mW      0 mW   7037 mW   2937 mW   4401 mW   1973 mW    376 mW      7 mW      7 mW      0 mW
  21:53:02  14662 mW   1364 mW      0 mW  14178 mW   5266 mW   8295 mW   4185 mW    237 mW      7 mW      7 mW      0 mW
  21:53:03  13360 mW   2101 mW      0 mW  14904 mW   5601 mW   8712 mW   4336 mW    393 mW      7 mW      7 mW      0 mW
  21:53:03  10103 mW   1271 mW      0 mW  13161 mW   4860 mW   7696 mW   3600 mW    219 mW      7 mW      7 mW      0 mW
  21:53:04   8769 mW   1595 mW      0 mW  13286 mW   5183 mW   7644 mW   2477 mW    404 mW      9 mW      7 mW      0 mW
  21:53:04   5485 mW   1260 mW      0 mW   9788 mW   4105 mW   5417 mW   1537 mW    248 mW      7 mW      7 mW      0 mW
  21:53:04   4118 mW   1476 mW      0 mW   7795 mW   3736 mW   3895 mW   1093 mW    367 mW      7 mW      7 mW      0 mW
  21:53:05   3087 mW   1324 mW      0 mW   5765 mW   2880 mW   2831 mW    790 mW    314 mW      7 mW      7 mW      0 mW
  21:53:05   3902 mW   1353 mW      0 mW   7180 mW   3504 mW   3462 mW    998 mW    295 mW      7 mW      7 mW      0 mW
  21:53:06   4559 mW   1915 mW      0 mW   8154 mW   3762 mW   4205 mW   1197 mW    367 mW      7 mW      7 mW      0 mW
  21:53:06   5074 mW   1308 mW      0 mW   9318 mW   4077 mW   5010 mW   1425 mW    234 mW      7 mW      9 mW      0 mW
  21:53:07   5008 mW   2064 mW      0 mW   9438 mW   4119 mW   5195 mW   1454 mW    378 mW      7 mW      7 mW      0 mW
  21:53:07    279 mW   1160 mW      0 mW    371 mW    749 mW    695 mW     25 mW    220 mW      7 mW      7 mW      0 mW
  21:53:08    325 mW   1267 mW      0 mW    481 mW    793 mW    779 mW     32 mW    377 mW      7 mW      7 mW      0 mW
  21:53:08  13392 mW   1398 mW      0 mW  11481 mW   4410 mW   6842 mW   3513 mW    299 mW      7 mW      7 mW      0 mW
  21:53:08  13856 mW   1422 mW      0 mW  14587 mW   5389 mW   8450 mW   4526 mW    320 mW      7 mW      7 mW      0 mW
  21:53:09  11652 mW   1364 mW      0 mW  14514 mW   5325 mW   8404 mW   4291 mW    352 mW      7 mW      7 mW      0 mW
  21:53:09   9133 mW   1929 mW      0 mW  13745 mW   5297 mW   7875 mW   2947 mW    282 mW      9 mW      7 mW      0 mW
  21:53:10   5260 mW   1140 mW      0 mW   9510 mW   4004 mW   5180 mW   1513 mW    361 mW      6 mW      6 mW      0 mW
  21:53:10   2654 mW    958 mW      0 mW   5324 mW   2563 mW   2535 mW    752 mW    247 mW      6 mW      6 mW      0 mW
  21:53:11   2849 mW   1175 mW      0 mW   5095 mW   2608 mW   2419 mW    709 mW    400 mW      7 mW      9 mW      0 mW
  21:53:11   3633 mW   1278 mW      0 mW   6783 mW   3078 mW   3256 mW    955 mW    228 mW      7 mW      7 mW      0 mW
  21:53:12   4676 mW   1346 mW      0 mW   8517 mW   3738 mW   4375 mW   1282 mW    376 mW      9 mW      7 mW      0 mW
  21:53:12   5428 mW   1493 mW      0 mW   9955 mW   4156 mW   5352 mW   1569 mW    258 mW      7 mW      7 mW      0 mW
  21:53:12   5504 mW   1568 mW      0 mW   9931 mW   4197 mW   5400 mW   1577 mW    360 mW      7 mW      7 mW      0 mW
  21:53:13   1721 mW   1195 mW      0 mW   3891 mW   1856 mW   2141 mW    610 mW    302 mW      6 mW      6 mW      0 mW
  21:53:13    310 mW   1174 mW      0 mW    434 mW    809 mW    695 mW     26 mW    296 mW      7 mW      9 mW      0 mW
  21:53:14   7500 mW   1410 mW      0 mW   6209 mW   2726 mW   4047 mW   1852 mW    394 mW      7 mW      7 mW      0 mW
  21:53:14  14811 mW   1300 mW      0 mW  15303 mW   5593 mW   8835 mW   4997 mW    229 mW      7 mW      7 mW      0 mW
  21:53:15  12221 mW   3145 mW      0 mW  14704 mW   5414 mW   8487 mW   4482 mW    366 mW      7 mW      7 mW      0 mW
  21:53:15   8825 mW   1058 mW      0 mW  13409 mW   4771 mW   7627 mW   3048 mW    244 mW      9 mW      7 mW      0 mW
  21:53:16   4684 mW   1166 mW      0 mW   9024 mW   3696 mW   4749 mW   1431 mW    380 mW      7 mW      7 mW      0 mW
  21:53:16   1872 mW    972 mW      0 mW   3492 mW   1829 mW   1678 mW    492 mW    237 mW      6 mW      6 mW      0 mW
  21:53:17   2277 mW   1395 mW      0 mW   4158 mW   2192 mW   1992 mW    576 mW    355 mW      6 mW      9 mW      0 mW
  21:53:17   3908 mW   1048 mW      0 mW   7391 mW   3030 mW   3592 mW   1064 mW    311 mW      7 mW      7 mW      0 mW
  21:53:17   4877 mW   1525 mW      0 mW   8929 mW   3387 mW   4611 mW   1388 mW    324 mW      7 mW      7 mW      0 mW
  21:53:18   5116 mW   1181 mW      0 mW   9150 mW   3496 mW   4866 mW   1473 mW    344 mW      6 mW      6 mW      0 mW
  21:53:18   5584 mW   1090 mW      0 mW  10180 mW   3794 mW   5445 mW   1661 mW    302 mW      9 mW      7 mW      0 mW
  21:53:19   3983 mW   2479 mW      0 mW   7910 mW   3138 mW   4318 mW   1243 mW    374 mW      7 mW      7 mW      0 mW
  21:53:19    224 mW   1604 mW      0 mW    499 mW    832 mW    872 mW     19 mW    252 mW      6 mW      6 mW      0 mW
  21:53:20   1253 mW   1180 mW      0 mW    508 mW    903 mW    824 mW     29 mW    402 mW      7 mW      9 mW      0 mW
  21:53:20  14413 mW   1182 mW      0 mW  15003 mW   5394 mW   8560 mW   4971 mW    245 mW      7 mW      7 mW      0 mW
  21:53:21  13409 mW   1959 mW      0 mW  15612 mW   5535 mW   8943 mW   4820 mW    389 mW      7 mW      7 mW      0 mW
  21:53:21   7858 mW    961 mW      0 mW  12268 mW   4188 mW   6843 mW   2566 mW    282 mW      7 mW      7 mW      0 mW
  21:53:21   4178 mW    963 mW      0 mW   8101 mW   3163 mW   4130 mW   1292 mW    325 mW      8 mW      6 mW      0 mW
  21:53:22   2018 mW   1265 mW      0 mW   3977 mW   2094 mW   1906 mW    561 mW    330 mW      6 mW      9 mW      0 mW
  21:53:22   2604 mW    937 mW      0 mW   4569 mW   2281 mW   2190 mW    659 mW    304 mW      7 mW      7 mW      0 mW
  21:53:23   3705 mW   1329 mW      0 mW   6958 mW   2523 mW   3355 mW   1017 mW    336 mW      6 mW      6 mW      0 mW
  21:53:23   5103 mW   1001 mW      0 mW   9285 mW   2863 mW   4717 mW   1476 mW    284 mW      9 mW      7 mW      0 mW
  21:53:24   5627 mW   1105 mW      0 mW   9523 mW   3323 mW   4946 mW   1562 mW    382 mW      7 mW      7 mW      0 mW
  21:53:24   5252 mW   1021 mW      0 mW   9598 mW   3308 mW   5017 mW   1593 mW    230 mW      7 mW      7 mW      0 mW
  21:53:25   5024 mW   1182 mW      0 mW   8968 mW   3312 mW   4580 mW   1426 mW    376 mW      7 mW      9 mW      0 mW
  21:53:25    283 mW    961 mW      0 mW   1059 mW    820 mW    799 mW    147 mW    215 mW      6 mW      6 mW      0 mW
  21:53:26    316 mW   1386 mW      0 mW    542 mW    908 mW    817 mW     31 mW    393 mW      7 mW      7 mW      0 mW
  21:53:26  12717 mW   1619 mW      0 mW  11151 mW   4303 mW   6529 mW   3626 mW    287 mW      7 mW      7 mW      0 mW
  21:53:26  14654 mW   1682 mW      0 mW  15370 mW   5261 mW   8758 mW   4911 mW    338 mW      7 mW      7 mW      0 mW
  21:53:27  10349 mW   1997 mW      0 mW  13590 mW   4657 mW   7600 mW   3296 mW    353 mW      7 mW      7 mW      0 mW
  21:53:27   4659 mW   1269 mW      0 mW   9062 mW   3198 mW   4766 mW   1484 mW    252 mW      7 mW      7 mW      0 mW
  21:53:28   1900 mW   1323 mW      0 mW   3892 mW   2181 mW   1927 mW    545 mW    375 mW      9 mW      7 mW      0 mW
  21:53:28   2002 mW   1752 mW      0 mW   3784 mW   1969 mW   1828 mW    538 mW    253 mW      7 mW      7 mW      0 mW
  21:53:29   3248 mW   1882 mW      0 mW   5762 mW   2547 mW   2772 mW    826 mW    385 mW      7 mW      7 mW      0 mW
  21:53:29   4034 mW   1192 mW      0 mW   7858 mW   2188 mW   3851 mW   1187 mW    223 mW      7 mW      9 mW      0 mW
  21:53:30   4849 mW   1380 mW      0 mW   8953 mW   3082 mW   4524 mW   1422 mW    372 mW      7 mW      7 mW      0 mW
  21:53:30   5285 mW   1234 mW      0 mW   8930 mW   3123 mW   4528 mW   1436 mW    302 mW      7 mW      7 mW      0 mW
  21:53:30   5144 mW   1374 mW      0 mW   9350 mW   3171 mW   4782 mW   1482 mW    321 mW      7 mW      7 mW      0 mW
  21:53:31   4554 mW   1408 mW      0 mW   8675 mW   3098 mW   4326 mW   1362 mW    366 mW      7 mW      7 mW      0 mW
  21:53:31    250 mW   1206 mW      0 mW    370 mW    771 mW    550 mW     28 mW    223 mW      6 mW      6 mW      0 mW
  21:53:32    281 mW   1364 mW      0 mW    524 mW    835 mW    786 mW     29 mW    394 mW      9 mW      7 mW      0 mW
  21:53:32   4716 mW   1769 mW      0 mW   7426 mW   3275 mW   4800 mW   1387 mW    241 mW      7 mW      7 mW      0 mW
  21:53:33   7551 mW   1802 mW      0 mW  11713 mW   4919 mW   7435 mW   2607 mW    391 mW      7 mW      7 mW      0 mW
  21:53:33   7241 mW   1636 mW      0 mW  11721 mW   4822 mW   7565 mW   2562 mW    248 mW      7 mW      7 mW      0 mW
  21:53:33   7246 mW   2393 mW      0 mW  10838 mW   4579 mW   6888 mW   2364 mW    350 mW      7 mW      7 mW      0 mW
  21:53:34   7613 mW   1701 mW      0 mW  11732 mW   4893 mW   7490 mW   2632 mW    336 mW      7 mW      7 mW      0 mW
  21:53:34   6926 mW   1635 mW      0 mW  11580 mW   4752 mW   7468 mW   2550 mW    273 mW      7 mW      7 mW      0 mW
  21:53:35   4454 mW   1829 mW      0 mW   9450 mW   4058 mW   6044 mW   2043 mW    383 mW      7 mW      7 mW      0 mW
  21:53:35    176 mW   1104 mW      0 mW    329 mW    577 mW    523 mW     16 mW    223 mW      7 mW      7 mW      0 mW
  21:53:36    253 mW   1175 mW      0 mW    499 mW    858 mW    847 mW     27 mW    370 mW      7 mW      9 mW      0 mW
  21:53:36   8877 mW   1210 mW      0 mW  11866 mW   4866 mW   7544 mW   3042 mW    235 mW      7 mW      7 mW      0 mW
  21:53:37   9384 mW   1598 mW      0 mW  14600 mW   5919 mW   9309 mW   4224 mW    391 mW      7 mW      7 mW      0 mW
  21:53:37   6860 mW   1242 mW      0 mW  14019 mW   5619 mW   8913 mW   3308 mW    284 mW      7 mW      7 mW      0 mW
  21:53:37   4856 mW   1555 mW      0 mW  13446 mW   5232 mW   8294 mW   2152 mW    333 mW      7 mW      7 mW      0 mW
  21:53:38   2680 mW   1354 mW      0 mW   8588 mW   3736 mW   4678 mW   1127 mW    342 mW      7 mW      7 mW      0 mW
  21:53:38   1339 mW   1039 mW      0 mW   3916 mW   2049 mW   1952 mW    458 mW    256 mW      9 mW      6 mW      0 mW
  21:53:39   1072 mW   1508 mW      0 mW   3015 mW   1717 mW   1523 mW    343 mW    377 mW      6 mW      6 mW      0 mW
  21:53:39   2322 mW    970 mW      0 mW   6621 mW   3096 mW   3355 mW    791 mW    254 mW      6 mW      6 mW      0 mW
  21:53:40   3366 mW   1225 mW      0 mW  10406 mW   4416 mW   5791 mW   1385 mW    394 mW      7 mW      9 mW      0 mW
  21:53:40   3570 mW   1011 mW      0 mW  10984 mW   4428 mW   6325 mW   1570 mW    227 mW      9 mW      7 mW      0 mW
  21:53:41   3324 mW   1199 mW      0 mW  10312 mW   4302 mW   5842 mW   1419 mW    376 mW      7 mW      7 mW      0 mW
  21:53:41    724 mW   1032 mW      0 mW   2606 mW   1360 mW   1492 mW    326 mW    242 mW      6 mW      4 mW      0 mW
  21:53:42    294 mW    956 mW      0 mW    462 mW    861 mW    747 mW     27 mW    359 mW      6 mW      6 mW      0 mW
  21:53:42   5875 mW   1159 mW      0 mW   9178 mW   3990 mW   6138 mW   2519 mW    300 mW      7 mW      7 mW      0 mW
  21:53:42   9518 mW   1273 mW      0 mW  16050 mW   6328 mW   9981 mW   4609 mW    346 mW      9 mW      7 mW      0 mW
  21:53:43   7506 mW   1372 mW      0 mW  14888 mW   5833 mW   9209 mW   3858 mW    337 mW      7 mW      7 mW      0 mW
  21:53:43   5472 mW   1127 mW      0 mW  14883 mW   5688 mW   9029 mW   2454 mW    266 mW      7 mW      7 mW      0 mW
  21:53:44   3238 mW   1257 mW      0 mW  10805 mW   4530 mW   5835 mW   1422 mW    392 mW      7 mW      7 mW      0 mW
  21:53:44   1398 mW   1478 mW      0 mW   4381 mW   2195 mW   2143 mW    511 mW    232 mW      7 mW      7 mW      0 mW
  21:53:45   1064 mW   1114 mW      0 mW   3035 mW   1685 mW   1488 mW    345 mW    379 mW      7 mW      4 mW      0 mW
  21:53:45   1911 mW    997 mW      0 mW   5372 mW   2592 mW   2615 mW    634 mW    221 mW      7 mW      7 mW      0 mW
  21:53:46   3165 mW   1143 mW      0 mW  10295 mW   4399 mW   5387 mW   1285 mW    380 mW      7 mW      7 mW      0 mW
  21:53:46   3491 mW   1026 mW      0 mW  11358 mW   4620 mW   6246 mW   1534 mW    287 mW      7 mW      4 mW      0 mW
  21:53:46   3223 mW   1520 mW      0 mW  10676 mW   4511 mW   5708 mW   1358 mW    328 mW      9 mW      7 mW      0 mW
  21:53:47   1505 mW    947 mW      0 mW   5514 mW   2565 mW   2769 mW    643 mW    316 mW      6 mW      4 mW      0 mW
  21:53:47    282 mW    900 mW      0 mW    449 mW    683 mW    757 mW     23 mW    298 mW      6 mW      6 mW      0 mW
  21:53:48   2950 mW   1061 mW      0 mW   3860 mW   1981 mW   2769 mW    939 mW    350 mW      6 mW      2 mW      0 mW
  21:53:48  10111 mW   1028 mW      0 mW  17113 mW   6613 mW  10482 mW   4892 mW    264 mW      9 mW      7 mW      0 mW
  21:53:49   8824 mW   1250 mW      0 mW  16689 mW   6426 mW  10143 mW   4549 mW    389 mW      7 mW      7 mW      0 mW
  21:53:49   5910 mW   1334 mW      0 mW  15365 mW   5809 mW   9221 mW   2696 mW    228 mW      7 mW      4 mW      0 mW
  21:53:50   3639 mW   1227 mW      0 mW  12193 mW   4880 mW   6706 mW   1671 mW    385 mW      7 mW      7 mW      0 mW
  21:53:50   1493 mW    906 mW      0 mW   4785 mW   2285 mW   2304 mW    562 mW    214 mW      6 mW      4 mW      0 mW
  21:53:51   1120 mW    977 mW      0 mW   3238 mW   1757 mW   1559 mW    365 mW    375 mW      8 mW      6 mW      0 mW
  21:53:51   1925 mW    870 mW      0 mW   5591 mW   2598 mW   2679 mW    657 mW    249 mW      6 mW      4 mW      0 mW
  21:53:52   3356 mW    958 mW      0 mW  11082 mW   4567 mW   5838 mW   1374 mW    374 mW      6 mW      4 mW      0 mW
  21:53:52   3610 mW   1003 mW      0 mW  11911 mW   4819 mW   6431 mW   1542 mW    286 mW      9 mW      4 mW      0 mW
  21:53:53   3024 mW    929 mW      0 mW  10024 mW   4165 mW   5189 mW   1224 mW    331 mW      6 mW      6 mW      0 mW
  21:53:53   1235 mW   1175 mW      0 mW   4590 mW   2158 mW   2263 mW    530 mW    295 mW      6 mW      4 mW      0 mW
  21:53:53    317 mW    902 mW      0 mW    517 mW    817 mW    803 mW     25 mW    318 mW      6 mW      4 mW      0 mW
  21:53:54   4491 mW    892 mW      0 mW   6939 mW   3062 mW   4615 mW   1850 mW    303 mW      4 mW      4 mW      0 mW
  21:53:54   9573 mW   1295 mW      0 mW  15988 mW   6081 mW   9616 mW   4549 mW    259 mW      9 mW      4 mW      0 mW
  21:53:55   8668 mW   1066 mW      0 mW  17201 mW   6511 mW  10304 mW   4523 mW    370 mW      7 mW      4 mW      0 mW
  21:53:55   5473 mW    901 mW      0 mW  15132 mW   5502 mW   8928 mW   2477 mW    236 mW      6 mW      6 mW      0 mW
  21:53:56   3179 mW   1071 mW      0 mW  10389 mW   3966 mW   5449 mW   1347 mW    388 mW      7 mW      4 mW      0 mW
  21:53:56   1336 mW    877 mW      0 mW   4163 mW   2061 mW   1979 mW    493 mW    226 mW      6 mW      4 mW      0 mW
  21:53:57   1164 mW    939 mW      0 mW   3251 mW   1652 mW   1507 mW    371 mW    348 mW      8 mW      4 mW      0 mW
  21:53:57   2526 mW    846 mW      0 mW   7950 mW   3258 mW   3836 mW    960 mW    243 mW      6 mW      4 mW      0 mW
  21:53:58   3448 mW   1079 mW      0 mW  11217 mW   4127 mW   6076 mW   1466 mW    340 mW      6 mW      4 mW      0 mW
  21:53:58   3596 mW   1011 mW      0 mW  11454 mW   4117 mW   6174 mW   1505 mW    226 mW      8 mW      4 mW      0 mW
  21:53:59   3174 mW    950 mW      0 mW  10715 mW   4011 mW   5614 mW   1340 mW    354 mW      6 mW      4 mW      0 mW
  21:53:59    716 mW    862 mW      0 mW   2585 mW   1262 mW   1309 mW    300 mW    219 mW      6 mW      4 mW      0 mW
  21:54:00    295 mW   1151 mW      0 mW    605 mW    933 mW   1072 mW     28 mW    354 mW      4 mW      4 mW      0 mW
  21:54:00   8004 mW    894 mW      0 mW  12568 mW   4861 mW   7677 mW   3723 mW    245 mW      4 mW      4 mW      0 mW
  21:54:01   9810 mW    934 mW      0 mW  16252 mW   6063 mW   9570 mW   4984 mW    308 mW      9 mW      4 mW      0 mW
  21:54:01   7819 mW    947 mW      0 mW  17315 mW   6410 mW  10192 mW   4304 mW    255 mW      7 mW      4 mW      0 mW
  21:54:01   4801 mW    904 mW      0 mW  13686 mW   4442 mW   7807 mW   2180 mW    268 mW      6 mW      2 mW      0 mW
  21:54:02   2443 mW   1096 mW      0 mW   8035 mW   3044 mW   3948 mW   1011 mW    275 mW      6 mW      4 mW      0 mW
  21:54:02   1188 mW   1556 mW      0 mW   3508 mW   1898 mW   1635 mW    405 mW    226 mW      8 mW      4 mW      0 mW
  21:54:03   1271 mW   1800 mW      0 mW   3771 mW   1971 mW   1767 mW    430 mW    275 mW      6 mW      4 mW      0 mW
  21:54:03   2562 mW   1631 mW      0 mW   7857 mW   3047 mW   3773 mW    964 mW    248 mW      6 mW      4 mW      0 mW
  21:54:04   3445 mW   1447 mW      0 mW  11044 mW   3324 mW   5807 mW   1455 mW    259 mW      8 mW      4 mW      0 mW
  21:54:04   4046 mW   1701 mW      0 mW  12251 mW   3814 mW   6663 mW   1735 mW    247 mW      6 mW      4 mW      0 mW
  21:54:05   2402 mW    762 mW      0 mW   8470 mW   2635 mW   4430 mW   1123 mW    299 mW      8 mW      4 mW      0 mW
  21:54:05    256 mW    735 mW      0 mW    416 mW    638 mW    585 mW     22 mW    268 mW      4 mW      4 mW      0 mW
  21:54:06   4138 mW    799 mW      0 mW   4681 mW   2080 mW   3117 mW   1336 mW    295 mW      4 mW      4 mW      0 mW
  21:54:06  11230 mW    919 mW      0 mW  17482 mW   6486 mW  10272 mW   5561 mW    232 mW      7 mW      4 mW      0 mW
  21:54:07   9332 mW   1016 mW      0 mW  17456 mW   6456 mW  10196 mW   5164 mW    319 mW      7 mW      5 mW      0 mW
  21:54:07   5939 mW    931 mW      0 mW  15050 mW   5114 mW   8744 mW   2714 mW    207 mW      7 mW      4 mW      0 mW
  21:54:08   3222 mW   1048 mW      0 mW  10433 mW   3330 mW   5265 mW   1416 mW    309 mW      7 mW      4 mW      0 mW
  21:54:08   1336 mW   1935 mW      0 mW   4101 mW   1988 mW   1900 mW    501 mW    211 mW      7 mW      2 mW      0 mW
  21:54:09   1190 mW   1073 mW      0 mW   3428 mW   1735 mW   1574 mW    419 mW    333 mW      2 mW      4 mW      0 mW
  21:54:09   2373 mW   1028 mW      0 mW   6594 mW   2704 mW   3080 mW    830 mW    207 mW      4 mW      4 mW      0 mW
  21:54:10   3493 mW   1336 mW      0 mW  10895 mW   2810 mW   5357 mW   1430 mW    303 mW      4 mW      4 mW      0 mW
  21:54:10   4184 mW    971 mW      0 mW  12477 mW   3434 mW   6535 mW   1802 mW    223 mW      7 mW      4 mW      0 mW
  21:54:10   4310 mW   1099 mW      0 mW  12154 mW   3501 mW   6421 mW   1772 mW    310 mW      7 mW      4 mW      0 mW
  21:54:11   3343 mW   1046 mW      0 mW  11020 mW   2999 mW   5663 mW   1535 mW    272 mW      4 mW      2 mW      0 mW
