axis,complexity_level,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
write_tid_threadcount,512,0,130,5604601649333,5604601706250,5604601712666,6416,8875,3209,93750,105834
write_tid_threadcount,512,0,131,5604601873916,5604601925291,5604601931791,6500,7041,2084,96333,105458
write_tid_threadcount,512,0,132,5604602097625,5604602149583,5604602156000,6417,7125,2125,95792,105042
write_tid_threadcount,512,0,133,5604602324750,5604602376583,5604602383083,6500,6667,2375,95541,104583
write_tid_threadcount,512,0,134,5604602554083,5604602609958,5604602616500,6542,7750,2500,99500,109750
write_tid_threadcount,512,0,135,5604602790708,5604602843333,5604602849875,6542,7334,2125,96000,105459
write_tid_threadcount,512,0,136,5604603017333,5604603068875,5604603075416,6541,7084,2083,95250,104417
write_tid_threadcount,512,0,137,5604603239375,5604603291125,5604603297625,6500,7250,2042,95333,104625
write_tid_threadcount,512,0,138,5604603462916,5604603514583,5604603521125,6542,7291,2042,94667,104000
write_tid_threadcount,512,0,139,5604603689541,5604603741708,5604603748208,6500,7208,2083,97292,106583
write_tid_threadcount,512,0,140,5604603914083,5604603966583,5604603972958,6375,7500,2000,94959,104459
write_tid_threadcount,512,0,141,5604604135958,5604604187083,5604604193583,6500,7167,2083,91250,100500
write_tid_threadcount,512,0,142,5604604441125,5604604493458,5604604500041,6583,6542,2166,97292,106000
write_tid_threadcount,512,0,143,5604604680958,5604604738833,5604604745416,6583,7334,2000,110458,119792
write_tid_threadcount,512,0,144,5604604932583,5604604990125,5604604996708,6583,7209,2125,108083,117417
write_tid_threadcount,512,0,145,5604605168416,5604605219916,5604605226333,6417,7084,1958,95083,104125
write_tid_threadcount,512,0,146,5604605390916,5604605443083,5604605449583,6500,7333,2042,95333,104708
write_tid_threadcount,512,0,147,5604605619166,5604605670666,5604605677083,6417,7291,2000,95042,104333
write_tid_threadcount,512,0,148,5604605842166,5604605894125,5604605900541,6416,7041,2084,96625,105750
write_tid_threadcount,512,0,149,5604606068625,5604606120500,5604606126958,6458,6833,2000,96209,105042
write_tid_threadcount,512,0,150,5604606293333,5604606345125,5604606351625,6500,6875,2042,95458,104375
write_tid_threadcount,512,0,151,5604606523208,5604606573000,5604606579458,6458,6709,2083,94333,103125
write_tid_threadcount,512,0,152,5604606745250,5604606796791,5604606803333,6542,7083,2000,94959,104042
write_tid_threadcount,512,0,153,5604606966875,5604607018666,5604607025166,6500,7167,2083,95750,105000
write_tid_threadcount,512,0,154,5604607189166,5604607241708,5604607248250,6542,7041,2042,96250,105333
write_tid_threadcount,512,0,155,5604607426416,5604607483250,5604607489791,6541,7084,2000,109375,118459
write_tid_threadcount,512,0,156,5604607661916,5604607713791,5604607720166,6375,7375,2083,93833,103291
write_tid_threadcount,512,0,157,5604607882791,5604607934375,5604607940875,6500,7125,2041,94375,103541
write_tid_threadcount,512,0,158,5604608104583,5604608156541,5604608162958,6417,7084,2000,100291,109375
write_tid_threadcount,512,0,159,5604608340708,5604608391166,5604608397666,6500,6083,2000,91625,99708
write_tid_threadcount,512,0,160,5604608562208,5604608613083,5604608619416,6333,6958,1958,94334,103250
write_tid_threadcount,512,0,161,5604608781291,5604608832833,5604608839416,6583,7042,2083,95125,104250
write_tid_threadcount,512,0,162,5604609017416,5604609073916,5604609080458,6542,7125,1958,108000,117083
write_tid_threadcount,512,0,163,5604609267666,5604609324375,5604609330875,6500,7166,2084,102375,111625
write_tid_threadcount,512,0,164,5604609494500,5604609546083,5604609552541,6458,7083,2000,96000,105083
write_tid_threadcount,512,0,165,5604609717583,5604609770458,5604609776875,6417,8584,2041,95000,105625
write_tid_threadcount,512,0,166,5604609939458,5604609990958,5604609997500,6542,7041,1917,94083,103041
write_tid_threadcount,512,0,167,5604610157833,5604610208708,5604610215166,6458,7167,1958,93542,102667
write_tid_threadcount,512,0,168,5604610374708,5604610427541,5604610434083,6542,7000,2167,96917,106084
write_tid_threadcount,512,0,169,5604610615250,5604610673333,5604610680083,6750,6667,1916,118875,127458
write_tid_threadcount,512,0,170,5604610860500,5604610912208,5604610918708,6500,7125,2000,96000,105125
write_tid_threadcount,512,0,171,5604611086250,5604611137291,5604611143708,6417,7167,1875,93791,102833
write_tid_threadcount,512,0,172,5604611305416,5604611357583,5604611364041,6458,7041,1917,96292,105250
write_tid_threadcount,512,0,173,5604611528291,5604611580250,5604611586750,6500,7083,1875,94875,103833
write_tid_threadcount,512,0,174,5604611749541,5604611803250,5604611809666,6416,6958,1958,96750,105666
write_tid_threadcount,512,0,175,5604611979458,5604612029958,5604612036500,6542,6917,1875,93792,102584
write_tid_threadcount,512,0,176,5604612196125,5604612248250,5604612254833,6583,7375,1917,95458,104750
write_tid_threadcount,512,0,177,5604612431833,5604612488416,5604612494916,6500,7084,1916,104125,113125
write_tid_threadcount,512,0,178,5604612780916,5604612835666,5604612842083,6417,6166,2000,99917,108083
write_tid_threadcount,512,0,179,5604613011958,5604613063500,5604613070000,6500,6292,2208,91292,99792
write_tid_threadcount,512,0,180,5604613221708,5604613273708,5604613280000,6292,6084,2125,91541,99750
write_tid_threadcount,512,0,181,5604613432041,5604613488166,5604613494541,6375,6125,2000,100041,108166
write_tid_threadcount,512,0,182,5604613660250,5604613716500,5604613723041,6541,5959,1916,101917,109792
write_tid_threadcount,512,0,183,5604613891708,5604613947500,5604613954083,6583,5958,1958,100834,108750
write_tid_threadcount,512,0,184,5604614119833,5604614176500,5604614182875,6375,6166,1917,102667,110750
write_tid_threadcount,512,0,185,5604614349541,5604614405750,5604614412250,6500,6083,1958,101250,109291
write_tid_threadcount,512,0,186,5604614581750,5604614639791,5604614646333,6542,6250,2750,106792,115792
write_tid_threadcount,512,0,187,5604614830333,5604614893625,5604614900166,6541,8000,2375,112708,123083
write_tid_threadcount,512,0,188,5604615083666,5604615137166,5604615143708,6542,7458,2292,102208,111958
write_tid_threadcount,512,0,189,5604615316625,5604615375416,5604615381916,6500,7458,2625,108209,118292
write_tid_threadcount,512,0,190,5604615553083,5604615605125,5604615614583,9458,6250,2250,104125,112625
write_tid_threadcount,512,0,191,5604615785166,5604615837791,5604615844166,6375,7291,2250,95667,105208
write_tid_threadcount,512,0,192,5604616018333,5604616083041,5604616089625,6584,7542,2625,110000,120167
write_tid_threadcount,512,0,193,5604616267791,5604616330541,5604616337000,6459,7750,2625,108833,119208
write_tid_threadcount,512,0,194,5604616515208,5604616579583,5604616586166,6583,7417,2667,111750,121834
write_tid_threadcount,512,0,195,5604616761958,5604616822708,5604616829291,6583,10250,2125,105667,118042
write_tid_threadcount,512,0,196,5604616998458,5604617054791,5604617061250,6459,8334,3000,88250,99584
write_tid_threadcount,512,0,197,5604617216416,5604617271041,5604617277541,6500,6917,2833,90917,100667
write_tid_threadcount,512,0,198,5604617427166,5604617476416,5604617482958,6542,6042,1875,87666,95583
write_tid_threadcount,512,0,199,5604617642750,5604617701666,5604617708041,6375,10292,2000,99667,111959
write_tid_threadcount,512,0,200,5604617875916,5604617931291,5604617937708,6417,6916,1875,100709,109500
write_tid_threadcount,512,0,201,5604618105125,5604618161041,5604618167708,6667,7250,2458,99917,109625
write_tid_threadcount,512,0,202,5604618333333,5604618388500,5604618394916,6416,5792,1875,97750,105417
write_tid_threadcount,512,0,203,5604618556000,5604618611083,5604618617666,6583,5917,1750,106417,114084
write_tid_threadcount,512,0,204,5604618801791,5604618858500,5604618865125,6625,7041,1959,110208,119208
write_tid_threadcount,512,0,205,5604619054416,5604619111000,5604619117541,6541,6833,2000,107250,116083
write_tid_threadcount,512,0,206,5604619294583,5604619348166,5604619354625,6459,7042,2000,97250,106292
write_tid_threadcount,512,0,207,5604619525666,5604619577875,5604619584375,6500,7125,1833,95292,104250
write_tid_threadcount,512,0,208,5604619747250,5604619800708,5604619807291,6583,7042,1875,97500,106417
write_tid_threadcount,512,0,209,5604619970500,5604620022291,5604620028791,6500,6958,1917,94833,103708
write_tid_threadcount,512,0,210,5604620191791,5604620246375,5604620252791,6416,6750,2000,94166,102916
write_tid_threadcount,512,0,211,5604620403875,5604620455833,5604620462458,6625,5750,1792,96542,104084
write_tid_threadcount,512,0,212,5604620624458,5604620675916,5604620682291,6375,6917,1792,96625,105334
write_tid_threadcount,512,0,213,5604620848166,5604621038666,5604621045000,6334,5791,1750,238334,245875
write_tid_threadcount,512,0,214,5604621211625,5604621264000,5604621270500,6500,7125,1958,95709,104792
write_tid_threadcount,512,0,215,5604621426833,5604621477166,5604621483625,6459,5750,2000,90333,98083
write_tid_threadcount,512,0,216,5604621642208,5604621695500,5604621702000,6500,8292,2000,89250,99542
write_tid_threadcount,512,0,217,5604621851583,5604621908125,5604621914666,6541,6125,2000,101542,109667
write_tid_threadcount,512,0,218,5604622087333,5604622150291,5604622156666,6375,7959,2500,105666,116125
write_tid_threadcount,512,0,219,5604622324250,5604622379416,5604622385750,6334,5959,1916,93000,100875
write_tid_threadcount,512,0,220,5604622535666,5604622591833,5604622598208,6375,6000,1958,100792,108750
write_tid_threadcount,512,0,221,5604622763958,5604622819833,5604622826416,6583,5875,1875,102416,110166
write_tid_threadcount,512,0,222,5604623021958,5604623063583,5604623140041,76458,7334,2083,171250,180667
write_tid_threadcount,512,0,223,5604623344833,5604623388958,5604623412333,23375,7625,2458,115625,125708
write_tid_threadcount,512,0,224,5604623671125,5604623724041,5604623730500,6459,5833,2167,95708,103708
write_tid_threadcount,512,0,225,5604623896791,5604623952666,5604623959041,6375,5917,1875,96500,104292
write_tid_threadcount,512,0,226,5604624134333,5604624193625,5604624200333,6708,7333,1917,111541,120791
write_tid_threadcount,512,0,227,5604624386000,5604624438875,5604624445375,6500,7459,2125,103583,113167
write_tid_threadcount,512,0,228,5604624617125,5604624671750,5604624678333,6583,7750,2292,96375,106417
write_tid_threadcount,512,0,229,5604624841208,5604624892541,5604624899041,6500,7250,1834,95500,104584
write_tid_threadcount,512,0,230,5604625058875,5604625113291,5604625119791,6500,6875,2208,90792,99875
write_tid_threadcount,512,0,231,5604625275041,5604625325208,5604625331750,6542,7083,2209,98625,107917
write_tid_threadcount,512,0,232,5604625501000,5604625557250,5604625563708,6458,6625,1750,108708,117083
write_tid_threadcount,512,0,233,5604625744708,5604625800958,5604625807458,6500,6792,1792,103166,111750
write_tid_threadcount,512,0,234,5604625984666,5604626035958,5604626042541,6583,6875,1833,93750,102458
write_tid_threadcount,512,0,235,5604626201458,5604626250958,5604626257500,6542,6875,1750,98250,106875
write_tid_threadcount,512,0,236,5604626422250,5604626472958,5604626479416,6458,6792,1750,92125,100667
write_tid_threadcount,512,0,237,5604626636541,5604626693208,5604626699666,6458,7292,1791,106750,115833
write_tid_threadcount,512,0,238,5604626882750,5604626939458,5604626945916,6458,6792,1792,108708,117292
write_tid_threadcount,512,0,239,5604627127333,5604627176750,5604627183250,6500,6792,1792,98541,107125
write_tid_threadcount,512,0,240,5604627348916,5604627399166,5604627405625,6459,6916,1750,89459,98125
write_tid_threadcount,512,0,241,5604627566500,5604627618375,5604627624875,6500,6667,2041,94709,103417
write_tid_threadcount,512,0,242,5604627786625,5604627838708,5604627845208,6500,7042,2000,94375,103417
write_tid_threadcount,512,0,243,5604628007041,5604628063375,5604628069750,6375,5792,2291,107792,115875
write_tid_threadcount,512,0,244,5604628249041,5604628305125,5604628311750,6625,5500,1792,109791,117083
write_tid_threadcount,512,0,245,5604628492041,5604628542708,5604628549250,6542,5541,1792,96292,103625
write_tid_threadcount,512,0,246,5604628707125,5604628757708,5604628764166,6458,5500,1959,88875,96334
write_tid_threadcount,512,0,247,5604628915250,5604628965791,5604628972375,6584,5584,1791,102459,109834
write_tid_threadcount,512,0,248,5604629137458,5604629192750,5604629199291,6541,5500,1708,254125,261333
write_tid_threadcount,512,0,249,5604629511541,5604629562291,5604629568666,6375,5541,1917,94083,101541
write_tid_threadcount,512,0,250,5604629733541,5604629792250,5604629798625,6375,7083,3583,96959,107625
write_tid_threadcount,512,0,251,5604629954375,5604630006041,5604630012458,6417,6875,2292,94958,104125
write_tid_threadcount,512,0,252,5604630169125,5604630221458,5604630228000,6542,5667,2625,95041,103333
write_tid_threadcount,512,0,253,5604630399041,5604630454500,5604630460958,6458,5583,1709,107458,114750
write_tid_threadcount,512,0,254,5604630635250,5604630691125,5604630697750,6625,5500,1667,104791,111958
write_tid_threadcount,512,0,255,5604630859625,5604630909250,5604630915750,6500,5458,1709,89750,96917
write_tid_threadcount,512,0,256,5604631068375,5604631122875,5604631129416,6541,5792,1833,113000,120625
write_tid_threadcount,512,0,257,5604631307083,5604631358250,5604631496583,138333,6709,2958,227292,236959
write_tid_threadcount,512,0,258,5604631664250,5604631714375,5604631720875,6500,5667,1875,94291,101833
write_tid_threadcount,512,0,259,5604631882958,5604631933875,5604631940375,6500,5459,1916,95750,103125
write_tid_threadcount,512,0,260,5604632099375,5604632156791,5604632163333,6542,6709,2083,109167,117959
write_tid_threadcount,512,0,261,5604632343625,5604632401375,5604632407916,6541,7042,2333,104167,113542
write_tid_threadcount,512,0,262,5604632582250,5604632637125,5604632643666,6541,8417,1916,93334,103667
write_tid_threadcount,512,0,263,5604632797333,5604632847916,5604632854416,6500,5500,1833,94500,101833
write_tid_threadcount,512,0,264,5604633038166,5604633093625,5604633100125,6500,5917,1791,100084,107792
write_tid_threadcount,512,0,265,5604633277000,5604633328875,5604633335375,6500,6875,1917,93041,101833
write_tid_threadcount,512,0,266,5604633492500,5604633543333,5604633549833,6500,5584,1791,96417,103792
write_tid_threadcount,512,0,267,5604633709250,5604633761833,5604633768375,6542,6917,2000,97667,106584
write_tid_threadcount,512,0,268,5604633932375,5604633982625,5604633989000,6375,5459,1750,92208,99417
write_tid_threadcount,512,0,269,5604634150333,5604634206416,5604634212833,6417,5542,1875,109375,116792
write_tid_threadcount,512,0,270,5604634391916,5604634448208,5604634454791,6583,5333,1750,108417,115500
write_tid_threadcount,512,0,271,5604634638208,5604634688041,5604634694541,6500,5292,1708,95625,102625
write_tid_threadcount,512,0,272,5604634851041,5604634901375,5604634907791,6416,5375,1666,94417,101458
write_tid_threadcount,512,0,273,5604635063041,5604635113125,5604635119541,6416,5250,1708,93459,100417
write_tid_threadcount,512,0,274,5604635273750,5604635329583,5604635336166,6583,5250,1667,108125,115042
write_tid_threadcount,512,0,275,5604635511333,5604635567083,5604635573541,6458,5625,1791,107292,114708
write_tid_threadcount,512,0,276,5604635753541,5604635809375,5604635815958,6583,5375,1792,108791,115958
write_tid_threadcount,512,0,277,5604636003166,5604636053541,5604636060041,6500,5333,1750,94042,101125
write_tid_threadcount,512,0,278,5604636214375,5604636265541,5604636272083,6542,5584,1791,89542,96917
write_tid_threadcount,512,0,279,5604636424083,5604636473666,5604636480250,6584,5250,1625,92833,99708
write_tid_threadcount,512,0,280,5604636633375,5604636688666,5604636695291,6625,5334,1666,109542,116542
write_tid_threadcount,512,0,281,5604636875333,5604636931416,5604636937875,6459,5375,1750,108500,115625
write_tid_threadcount,512,0,282,5604637118375,5604637175166,5604637181625,6459,5375,1833,104500,111708
